puuid,accountId,summonerId,summonerName,leaguePoints
RcE56Jjxyv1GJbNaxGvGrIarxc05VkDHLnDQ5wIpg34qLBGD5XtjNHmEGTQh2ikDZcv5Vlt2JohN1w,4V9yJrQuLuPstnchQJOQUUptO6SCm4SxmouQLZmJdOJxAw,CLZwBpIpb-0MvmwAftMBYUKT2JMXKZ2QS7Ta6Xy5tgMjwpQ,FABFABFAB,754
xvakouglC3ZYqaFrJpXwMOUlMHWNLRpJb2JRziT8FnKUItlcCpiJRQnBS9X7o3P_dop30ECfbdrR8w,SmvqxJe5jfurwJErBAsIbgqHNaPm4I7V7co05gfzVJ7dO_g,PRskgkfqXtZbq5HA1ouE35fweT0JgqnDUalB151ziTDr1USm,AST Chrisberg,753
rcYVnZd2Vow_QggfumtXZtFctyKUvcSz-vHVduPQf8E3Np8u2OdcLDu5hy0If3zs6vGNbPvlHzMfWw,DRo2sdkl4EtO4uP8ZyYLRwHyQHAHOu7nAgB4sFzTNnI2eQ,qHXdDlg61aaAW0Xa8ELfSbz4VAqS0GTjycA06EV0RedDIR8,NHWK,753
FWC-ciOOLKBv5Idjmwe7UTP-H9dWKbo9FxW1ws4QVdyh4ZMrOMnCzjUbN5yQGLVT02BCxjI1Yqofrw,6-BXszF7GT6AFfPP_B7snjqR2LXgXshHKfZ2qUk9EFIJCZPMNDkNgH6g,zHSBJv7wY91qBcCrzSXy8vQ9BrESsWo2CnyXWbeJiCrRLvVo,DONT GET C,752
dskI-ohJVmSSXOB5hRfNpWIe3hVTmSYuO51_1DWgIFcf5S3di5UkOEReX7qevVkuRADPTrGqTeaXwg,8OcNaTfGuli-Hw9sJ10sn6QEiAX3oWKLlDCz-D8hXaHGUFE,leLhq4lz2c0s2clCJF8WmwkUXiSkry6i7gVytdCeZJpZthY,skygge kriger,751
ffH-0r0r7o4dWAGa9SAOPj91IGBfkLt6LTRlJ9wUxKJI_mbP0ylJEWtbnfQzC_d_uzuHI0UksIylSA,ivM-NvhXjxIAjobzLf6L47oeR2uOc5vEm8Ul52cMz87YGPwOw7TLDcgt,Pu5U9Bo94SlRwRUPKquiyBYN5mToyF7jJboU-ClyVf1PaUUR,IIIlIllIIIllIll,750
SDhbC372ZfxxRksw7wxeSR13LfRFsDpEOPLLtlYFnsmyAy_EBMMXSe8JDDUV_QHg-ke1a25iLruWWg,NwAFwx1sbfvQEWVhsTNXAju3-oaUh6CFScFnwkCfelLu8U4,cqp6mjRgarIUycor6PvwGL5VaRQd9BcISZZLduGlTkK_Te0,broken mauki,750
u-C2V-NMan8VQHgbyHAKdnf-TRvdOdnkCUYxzyvxZMonjYzo2mlstAmbuKLACQ04O5gwGqN97YP76A,y-QXTyaXRs23Zq18LwToOs4YV-yUU9NNbR2BUOeRDrmXP-s,wU7zFqahfcD75GcfEhJ_Wy1uebd4tNy498rgE0CUGY6tC-A,445e Nuît,749
rKpcMqBJQC5L8IEQowG7puxBU4dYyfBfvxUYNgMBskdMjz-NctonqDvVt9IoxEsMqIkjseUbiUGhuw,YyEab2UJxgtoM8TbxD1HT5DECsZPxaOLTIxO1r0E3EVF4Vc,ZmcjbFjKqXff9vfb9FmyxwoHYxaNV9G6oHpipCuCDQ9Qs4E,MAD Card0netti,749
vLh7vhOyWA_mDjPOpHZj8W92S2tN0dc8mJyxZcmix-FSbZTX1BUTAEdFc8ohjEz7LR8KH9PXMYEZig,xIws1id-Iox-fYIz2e-a5-yfo5Ju_d60650tei45AhEqz0VZMHjyrMT7,7qEt4igONXNMOmdoV706yPvMIqeyPjYOEK47neCSmiIZFgzk,H0rnlime,748
dAiX2tFPqCHiPScIZ3hvgVJJRhmrtZWIKbQ7GbZAY_VHvC6vZ-DZUAsvyXzTREwv-p66AFCjtv0r_w,_mhGOAYSUTJlYKw76mpwguAa9jaf2NdiAGPKwC-hxi8jk-c,NtE_gXpSMBeA-V91SHz60Lu34lofd1M9ntxyCYzQ9zDQKGs,Sebeks,747
uKGEVE41QxVhuTxPrqebfB3nmk37oXcBmWKkeCsouPrhgL6im9Hhh_dTbsfc0tJzPjiwuRaxISLxBg,_T9a1s2EwrHG5f5Ae85C6d3DeQRevg1ccgYon_30VUfxSw,zTKRYmfJqBe83YU-QkzVoUVje5kRx1erO-aNoPDXg7k4W0U,I WANT BE COACH,747
gLit8MeFby9p27ELVQ_-PNM-LEwE8tc-EaqWfz1yb_quKNQdshhJZX9Gw0hlTeZnaIR0BrGmLAutlg,-RUJftiLGXMfFUxzwHeLt4K0AYX7KxYgBSpiBEu5MvMwhJ4,PfYkcnSO3LRXpxLbbRqRu_ut88VUBub0MTlvMkcfLFQsbmVp,G2 Knight,747
WO2iiys-3NPi_S7HSJ-qI496EDYHa2A5MpPSigx3ZqwBWdCjlLaZMVrm0EdQRcSLTozqNNlfPry2PA,Ai0dqEqAewXXPjsBGLvhU6XDEvv7AbVx1AIY1LxkDVHMcA,yLsip7VTQ8rk3wnCDRzPArN-rur3WJwQYl26mr5QK10SMVA,Winter1z,747
hCIlP9iQl1Liaeeh6Nxvr0o8-77HzRnvNvhnXgNQzoFKKa05LsVBOvobWoFF1MSvkCAh7O17FvIETQ,ABf8djLTuNH-tSPPd0BheNQVDuVqTa7FtnsI63BfZRmJqVM,YO41nhpIoFwWPbyiyWQi-C8keOtk_KibesOtW6B7GYGAJzs,Raysør,746
ucYEobwXL8658Ney3jrJHpuEiwL2rGYmxrZt7fRHKQTU_fNPwIeaXcyNwZKdtAFRmVUnLOKD9KOuhg,taFPSKGfGAmBWXobjDC0Z42zrcb0Wcv0N3-RwGVTnn6LaCo,ilk5bJ9bAMNwmAXTuEU9KAcZ2e0NT4Uq0G-V4j9j70Ofpl4,x4T7,746
hnxoCvp8-KMxjP6cGfKubayN8ntL9BzfkdA5Pjb5kNzynTTeCDMbkwje-3OY_Cdwl6rE0s-5L-6Y_w,BQQsgmkJ7HBHvkD3wdmYWgW7-DrTeXZ62I1dftLHRN4e0UA,bfs-_jvCVZwyUX4q0kMd1gUIY85q2X6hAqOdl7UEnYXOM_8,Plumbèr,746
qIn3g2GlIE4I6NWPVZJy3Zo6kmlAttQRficpnqmjVka_T5SlD_KA5oo3fdfWrk0bBUkr7fXROer7ug,un0xzhnB-SlEzJuEZMrb7XfrhFVHJGNnt4T6iixLCbZx0W9JnmuUvnEj,F1KJ3o4Qb3L2jPsTNt6HYMQkR7nTx9WAaJTTfM0RaYFiak_y,gdgd,745
k1bUK3RpJCIxoGp7tAgyyZS7WlyzT4iVo-owm7VNZKKiWgSuCzPtCLg6BrZXfCIDh1ku7n2WlbXmTw,AG7VKqm3cQQUkvIem4ML4DWciPJGkd1LiPQtp4YKyKUaQi-7DgKeqUrj,adCzBAbh_i6lJnGkBow0GPNUd3rbXHxxXEzJTBSNzTKh1E4K56CEMEEmXA,Kassadin Mami,743
GZdKdo8zIPjiXyLdOjjMX9eJGIfNdw3gjZcL4bra0ceW84gVOu1TBYYg2yiWwtCneriRYqty8tHh5Q,T7eAlqboOH7vVigL_5SFWmNvDniZX4xfPiJ8sgIzg-Flcg,HkGVaVtnDPACHJCXZP1kUs5GeHg1UlbnK6YKAeONRW9QgdY,Jojonet,741
t45v_E9tsuoie9ENXAMUgG3HrxBfF8OcOlh3-lVy2QNJbeao_y55CFBj9KGBIE9-1GBR2Seb419B3w,tfSuTlX0T1vF6RHkyaDTve8tpkISFbb1Zh60BT0s7-8jHWU,1xFjLrBqc0oqWlwHoctislWsKuxSS257F3FrC0N-w5jpPHw,CZAT WYŁONCZONY,741
XZrTJv-IjpQHWd_JGsnuSHi8XAX5OU7Wdj0eNEDZ8RaS_22yLEasgnCjPm1gN3_rxNDX8wILrycCuQ,SdMi9fRTuH1u5mk0ny1mC1TmDad5fbEaxu27eJZGYBe5GA,9dhH55pNwEjRK13kKuTXfm5LPEgAge1IOLYQO0DK1tBkzX0,Destï,741
KDblPswH25PYhQsWOqbz2XPrC4LzzNNG46RCJZmONKnTkOVGw9k-xgfEGX_uIQ4kEm5OzfrStTMqAg,6I6jFg2CmfKrlmBbMMxSLlL3T8dW_B5RWmjKSFcceW1Cpzkc7BaVa6Z3,DUWIywXJ_2fFBCUWpdLoK8KpytMxy4rrAi6mGBTe0K0J7L_FCpPFmnqGIQ,got inted1,741
Vn5g32hNQEt3LtMMGs7b2Pt6OfOHNAJBZ3_dcwO3V7X3Dzk1VizdLlJSjOmP4rDhHCGFVJFmE6hs_g,QJqNI1-hHzELrCedXDxiNNHkbr0-6eQgIzWFaa7Joxp9v42DJ0qHoGat,OnZX7Igimcf0hExFMP-xQy86-PvX5NvfXqCDGlrpRquFWxwI,Hellish Kitten,741
o5OEOd8bzeKr3Aie4YP4HRV1SlOriS9jF6xWdG-t8PmtufURFZwlKIqtTjdBCk3YRiLI0ZWVEVvqxw,4TNBQKSwjAsKEMfvJRXZGojJu5C4UkUjfFXmaomjPNlESomZR47qQWPu,kUiag-kbrYnEX5YEwtMofUvpru5v7GHfSBCDa2fV4VMuHuMP,twtv regn,741
i2zJNSOPx3q6HEkAWI513erSMUHr1y4_vDTwHE7rPghrzMU5YJ_TM6kdTIJH1IaPCS4Grey8P6zNTA,vxKq-nwmqBwkXf4pk6EX3r3SBK7DS9RvixcZqr05AfXKwot8IBIo2Uvu,cNBeG6XdWkqf6PU8RDaiAe-dG7p0ioFIS7o_CT7_UumQMiAHXkJTUa1O0A,Kekseres,740
3ug4OySj4KXPb6KjNBGDybW4mLilOVUBneEE7hnxnjImFui90tuHByCD7orludR1Pjj1AkG6VZbEQw,Rg1CwSSYAJkAeF829Q3AKJF8UxJehXtYGj5crBa-NE8DDz8,dbKWSv39_X2RNIX8hE0-oTZbY22pcv62j_WlhPeCJa4rfl4,F E N Z 1 X,739
FbGVs42Q8eorC4LSHXMVNM7tRsFFo9fEx71pxs0nBjsdHk6FdnmEhqeNKcqpWU6zM9y0IPwY1OqBrg,dtIhR7m2XWVdVjUVFt7yuNVbd3y9KqX17I9xZf1rQcsSDEcu399d8J7A,VIIkrTS_gxAFTT5B0rJUYuAGwkp5aVD3Hza5ov-bc24Dy5gSSjK6qaCfZQ,its not over,739
IVe5UUQZkHdeyzluIVxbeDf7bx7kgQx9oMhJ7SUSDHuLThVoTDAkFxYwF9nVwl0pPyq4aS_NjPUnAA,PFRclhlLC4KJ8fiXpKF8mpOi5tT_VJp7QiOjhy2IbJDcdUk,uW-DC7GMMePXJhlEVnBwCUquZr-625JOMENCwU_TTzeUxr0,snail xD,736
H4j6Finp2Kmy1dqO0wT33USpBawc7qxjRGT10IQuCbyrvH3Nxeu4zcsok9q01ZQlGwh-Bm9VB2aEKg,8IuknlYYWN1F3Q-0q5JVOuC6o1OCzozNnFWEeuPWZoX6FA,e1L7s8-wmDT6A4HFJIUp6QyKGqPOxzHJRPXInGCqnqf9N78,selenex,736
iFbv3tgilIEHxdr4ce02SEd-lnWlUhDrgIgKSLM-fT2Kx_XBOsCtKDTOAn1nL4Thq7R5THmrMC42jg,7aB0yOwqs-xWsPyuR7M6XoBzDHyFWtN8132wrlZWnpSZgvkq-2vixQQ2,N2XvSgb9e977MmYcJFMyUi922iDOZGGAEZC7YrgXHRsDeYrk5vYeEPdadw,TWITCHPeberJack,736
XU4peoYOKhSqjY5DCNUC4y-H3JIjPVMyiZRbN50vOwWYHrbni5z3-2IahPTDi0lf9QNic94K1EiEwg,Yl7F8ajjSiDcDSq8XaQeAAT95Gcab3D3hBjEXCXu9YTsdg,Gjsyopw3Qu02DiHZ24_HsoipIfDBkbesOry-R-WwsEZdDks,ION Marrow Ooze,733
0aC_pxWOWfqYgHYn2tzL5gxaVNjr3LJWTqJekKgTuiUuX5XN0HBbBGsSC28d1hELa-mJdB7O-eVoJg,GcHRcArRcEWRhbFiVStfUbfqVdVfOyD1j_r2H-RPko-9LIgHJmSxh1mF,n4DACF2fnmO_XknIA9JSdlHX0eAjlHtyLZCcCstzdDhyM2vM,Anη,733
NyNd7QFtYeOAaRkpQ-W91zLAH8PsJY2E5UtAWh7SUfiZRp-e5Dl_k7DNYjXd010hUeN8xhwIy64KQg,sE6dwCPChUo7Xii4qcx9ghnFEQbg_Q7_B02Q0YR_FeIQ9w,3LNhrUb1n1jxuOW7xeZjhsWdkfZiaNxxa9-jbOmdLTstNCM,Ploxy,732
4QoIV88Lt5zTSUFh2zX9C3WdAw26jenVfZGL_n3dFCUs7F3zs--D0qcaV7FM2pUYj0LHTs-aZKr8qg,GlsQHEGCe_Pjl9Ta7IEapqPEahpic1ie0Yr3Ojh6HqsedSiU4WBHd5vz,FRTGtDmi3F54WyOnqLbjDBckCi0Lt5fOTNaMrasMULzBS9Mg,SPLAAAAAAAASH,732
Dp_jiPJG1WyCK2Nz1GN7KecSQ9Co6JYWz5zRXGbnn6-ZJNpN6pGXXgydYyVt-QPHsQeJPX30F3fVSA,OxLEVHZmiyDdoSJ_C-o3Y5s-G8I5XBxn3V8sXSC4nEWnCaU,UchsVb9xYHuNAyMVYU7anvGzWdDUdHCh9cqS0OYfGlGjPhw,lDemexl,731
yIOcs0znzkX07UPWqpboa3FRNozmFFMMdRauvtfJU_kPG7k3tVMRDQxUP5Xs_IvyrVYtWebpRUWxCg,PHo0-N3Lu9zlZChvv_uGYbsCz7nN_Hd-mhXjHhUAWTx4Z5oqU-4ZehuG,eM_Na9wFHovt-L0cn7CzYQ1hYI1rP_Xg-CA3rwLkOlcUlErY,SLQ Buzgej,731
DXuXtYLI46cjbTkIewsGQNMdij3ZS-YrUK92U30Z67N25Lis25OowbRyN72f0kXmNIlQ9A8iaQEq3A,QEDERRGdU0XB6U4NALnfGUcQBx_NTPAnSWT-Tx0Iq7L5QuZHIT6AmVmh,sas7lzuJUQyoQ7FLKPiNj3iAASwH69wyvjGVqTpsNW6-cGEc,Brunette wuw,731
9fVWUrHldsjseJtG3AGPNimIGkMxoNRcqP0Hf7T_Hg_VJT7Lh1pGvBCTGhfCiq6k0I2iIJmWb9bU1w,c_eXbBKMyIMsvsXev8pr2hjWJPCvFMMSBXsd4mGv04duCA,-65x_b5AGXQxARmjT3oBxVJ1T-Wz2XNcrL5eYQJcPrG_2Yw,RekSaiyajin,730
5FkqEbodvpPakN6LErud6XXZ9fa3yOEirMqYnC69bEbetvcR-1vKqU_sHWkxWGE4N8fr_KoQcCdwyA,NpAOxr-aNLPIt0OUrT3lSVWwkQptouCsD5iNFkZG5F7Qqss,QdKOinr8dWir6J2rrnf5Pqhbsg3eiEaKFRvC_t1TzdTypvei,Braccus Rexx,730
Xa3EvaMo_tZ7jbtC54qRRZoCNjsSNh0J1KaG8XBf_laJ7kzexJXdPlFhFR3nZQuOYypjVek9UA5TZg,MJU_xtkyZozz7_oRgFA_IZdof3uZQ3WPMYLyk9_D6_oH2w,YyknyU2-I6nU2fhs6Ne4a4UuXWZ4ARy9APpG5ycJ51X8Arg,Fαllεn 1,730
tCpwtAJpWom6OqJnKw6Z6VJnyXlDgROuiDK3thgNw6gN1xPtC52jFGOv_TiRubdiy-XtgmihWIad2A,IJKSE18yBqx7NVUmPyXEXOb2nqdWmizaGC0Hnjh4h5Jw8bvo0OiQULkw,g9IgBb4EXcOXKeNV3xqYqOEEv0CDVnrr2Ty97bDPrJbwFpuT,Fαllεn 3,729
B4JCVC3Up5DWGPxiQPNDjnc0CCeHH13yf1MUWrFx4FjoBZRZ9rsxJ5L9QwQpNCcUNurcgnt9iihoHQ,mv83pDypPFTtuZJqT8xM2gNJJoGUu2-Xu4k2CwUU2R6yvMoslwalyo2g,tTdZng2TK_LSmPnRN0Ykc2XDFku4SHJbCge-G3XRHiS1INzx,XWogen,729
3POqNbtn6kAEzOI6zfaU7ByLsKsWUeAXp48fJuSkVnAX1urgasdYTpt_cagWxeB8JiPuWECwSdZcMA,1950Mzcn1pr-nVCt64yQZokebGA2WyB6JwOyqNCfhJ7j-w,2BZFdVKDwskBSGayRxbRO-lRlGeBtoqdOm8ZyfxAaByoHo4,jegfårhovedpine,729
qtaxYdMOocr8GJS5rzfPJ0E3767pm_4yZbkSFTL_mPv3Qa0aiCBOFBwj2c0bp8DVMKBqv-l9NbA3Ug,znEWKBrE1kCqqKIMddVZ9HLHijLH8mXE8M03GWBmPlF8TeuCrZMqIlhS,FkasjZVdtJfCHg_RnxfM6Qj8OHMgiiRzMLNv-REb6cIsDX-i,HOLLOW KNlGHT ,728
Llty8D3DlyAn5Wep5sSVRhlhF9EXB4cM2mZW4YvRMzavKjd-9rdajC5rHR2GaOm7OxQurj8EuHeMEQ,fiTfDklW5syyBQ3ODVQll0CCBlPy0pCSEUhwUNcdd27UXlg,10ZPctQy34N8O4nf_KybN55qSDOOyqwRbbh3DzcXnXVImIo,Πout,728
2Ap_urZjPpoAsdxn7pkwRPX_MOqal2d8JVKm4fw2lb2zRMYm_2XR7XhDuO-6_psX9BoSpKaIMpk_kg,IPezaxwB4soEoTy007lrZvNEz01oUbZC29qe9ZiYqMSHVT7_SW6ZWLht,RE3Mrk2EMGbISBkfqJvW6MxBj_xckPKYE2C_oQ51Lsz5EE_eBwGJpG_pjQ,MBS1,728
guwFd35gtWyamvNr0Jfe4OLFe6oayoVRrOpUr6-L6TPfuP5m4MD-MUDh54ZcazxhQV3rcAaUknW_LQ,jdyGfoE8XXHu6Twid6BI7YZHKd9UwIdS4N8xDvWkvil4dw,VueG0p3i1vgbajMXooOGIs0Hyi4gysMibY6iwSb3yllSN0o,TheRuneLoL,728
9yCGXv8izf9TwpLkarlqklIthZTyPJVd68nyPo_88mAOEBcbGDAcvCZhs8teChYh7i8sn_XJWtrrnQ,llqdmjzJF4lBH5_zg_VHpZ5olocOPmPn6y-ngdOjoV2wXA,aqaK2PtHAzXmeIo4Yw6MYrXMz93BC6GKMzSY_kCOOgo3e_s,Iκιωι,727
7Vz0LTehWIWfWiO9u9vGxRGtGvIWWEOTQvoc7Q2e9vLI8925kJ6WrVjK8ZeeSDQZPxoKXsSRGD9CQA,p9nbq16cL1zZjCjW63w_V_j8IiBKmdIULz9Co8dLm2qvGJc,lQQ1wflDYIFQZh1QnRmWOsuAHLM-zYlTfWbhPv5nrzuvucQ,Kritias,727
KyTclaYnwX67pjBdgEPk2hAWsBJ3nlOSCx4OubGyHcKgtbiwZpzMbp25l7oYXvpGfzF9JQrH3F5oZQ,MounloP7HNob5gkKzfIyGga27mPUp9FktX4tn5L195Sl7cc,rve3rG9KP_tHmukeweB4xGFPVhP5PeyJuEkAuLvbHxYYj5U,artistic turtle,727
of_T9E1tRmdnD8rBRlvU7JQ8KNI_Z0maf0lwbXBN9wTtHxBQmZOfHRTCuWxHpKsV3zJPlEvD4QooQg,ryrTzSzYd4e3l6579Bi_n4EwM2lc_Af9N-e5Qa67Xd6iVg,JWcvmK0rAf8_rb09SMKmzs-JuS6cFSHI9HfProe9L3uwTXo,AD LFT,726
bxvT_mgYeHcqXexHkbsKG5j_jQQPH7yniwWordNd28-WpPoKyMpi0i0djoRnCzkflHtHXBAXS8DoVg,gfNwBJ4LNUGgxM5Yg1ZKwrDDQkpxzpRKYdDF2tl4yftOsw,jCUtClgZMVIuePTZBejDxux7uQ4w9BnPJA6C5PZ06MvIx88,keia,726
UiIbDGQTkiEED-d1nX8R-Ry7lWY-Nf_mX94xQN4S2YBAKiA1uDwS3N-1QPpQcpZ7dnCQYUgdQ691Eg,Nhy91FUrN3pZfDIsKz7jECH3TM-2QOmrMChVqJ2U10hUUw,B4ThadVsoQMFahrBtfO5tQV9Ktn4kcM747fOp-_8KzibXGU,Ryuujin Jakkâ,725
_W6yJ-i4a3SQeT2bU7ylJF0tAjzbknsntEgANn1lPyAaqx3UZS8ZxrPL_GgWKErsZEltRBR49jfiDg,PrwOvpWgBPHNg7SufidPYScy_VknYc5TgRqDYixzISMhgw,l3uyxP_ncXoJIw-ClFEyVNI54f1WXDvLJ7daZDp-C9mD40Q,KILL ME MAKIMAAA,725
y8KPzAyj8tUEdd86yfI7PpfBEXNqS6Ed5j8mQoVbv3pWHm-Tt9zRW2F_wkmJQsS0PB8k7lKogCb0lA,Adtpm8-utxxN4rMsaGqVcHY_wkdRMeDICT0pn4rp3gsxZFg,3ey-E9ojzRmEMaTbDtR4RC-N-LwDg-yCQSoFDrJShQjcBcE,Enchanters xd,725
mVHzosNdb4jfTlSv3TCP4w4xIwIo858MsMG2osbU3rb4CjSI1cvp2-JjhudDHm2cf5Vra7fHQXkLlg,h0uRa51-jgkTdi08I0mDcuNFDx2yAq1sRXvEc5Gk07ojrH44Nr5kxiXc,nWgxHgnnYBEdrJIMymxEopvXGEvursaK7KoAu9VTJhFKsqwYvskiGkK3sA,look around ted ,725
KsarYFmjcr3BZChstr0efJQgE41hDSNsx9ZZImYyyuD2nZfyII9n_-n3bfAqXKaLuM3kdHYHfsKzYg,tdF2xx9ftsWKdInix2MxyM8CIxMQHpqu4MIV4VCGWT0hoA,-7If475v1WDjJQxHS9UdFilMrlnz-kzq__fRIm27XiE9WdA,Dr Chaos,724
UZUhWT3GB2MGOLK26FjnFzf3g9e43Pa1kupO5wZPCnPJT_UO8YyRKe4SpKLrv3nH1fqRoPQcdT686g,QgLvibpegXKStLVY2owmrADQl4fy-WSz7ywqqtJLaNQiYFXtb22j6HZz,7nsXj3jYDk80gtgmRdejR_QMi4-HNDyGJIHpm-74UKTX7doJnZ9M9j244A,Indìgo Night,724
3TGPALiYKs8wKU9FQRVLh-dX-k14ZQwC3KzxaYwdRZRzLRh6va0jgh12MJmbW1Pc3B7sdgqiQWQENA,1Pg5u7wAykul3rErcfGzEyGG3VVA7ahyq2l1jp324DjmLA,u_SuEtyflMdESyoc2S-eKktDGHqvk4leTY0_LkXawcbwalI,DY Stend,724
YmVT90it2ALCRtGOzt930eQUf7dy_ejJQhJKd4dExo5GLKkI9ZXOdMUUvHmt-VjSuV8x9jwcXMq9Ww,Wz-Gbmbo38uZjbY2INTornNXRnTRQED94XlRI2Ng9XMjh8skfIA-rOqz,_X8rzhFJ_I_UlKJXee21rhJqGB-X2kzxBHtxWelGJypVSdJf4qJdx1KyQw,FenziB,724
RAebfpLLzr6_ZJeAdTpbfqzl9empmHVROdO8By37-lz82PiX2bX7nFrDDrffArsIOmUlLHKSsmHT4Q,Vgqu6kNE_PvGmcjuv--_GFHbgxL_5UaTtwiH1Vt7npKMZn8KgQMPNn4W,aIXA3xHlf6jQaI0rdeCYMK5eGvD_CnTATOZyz9tqK9xPBZwEjQwRFwELKg,Aetinoth,724
Vjcmr0jlY0Q0ThYVN5u3y5sqCyPlddGUeFaE4nIQ-sP-aVrJUpRNDYaEC6yzHcE3uBkdBcnkUFK8ig,wCm0YdKy6mzfo7xRLPon2Z59xpxqAx_yI18Tpj9RIL2Ihw,8mtLRILWsjeTyUAPzarBsDt3Y2K4lMaUtmaSWZCPioJ281I,Sssuperset,724
Kg922XkDpmkhHF7Kugyye5p1yI1diHrzwQhaR27-DADY6ZMdBOjuo-LHV69OfvqgqUm46oUSG9hWNA,m5xPE-DXiDzvXlsUK5_vNxDxlOa7bVoU0kCb8y0rB8pRTg,HOzsVauCiu1y303oOPIQ0ZHerjNnhrGTpv2U6NCadU9Z5P4,Born Nerfed,723
kSnZDo7ECVPEpO2qRzpCVEqLK_ApXug6t1WcKRUpCEeXdu4HbQw7OUeZvenFfSMFBrvoPQs3RByjGw,wTmFI18TbX_iheIElUvd5aCzkbAqkp5_z1EFFMEkUPEmSfp5_XlsHgTG,9U_u3RN3eHb_xWYQXHluZKXvUI-xrz-G-g-lYpTYndsA-L0h,IDRNKURMILKSHAKE,723
cZHtQ17vthTaqDtxWlpLGsKzSODwbuavJKSRpvdA7K3O6ckqskYBGCaq1sZbcH7Jm7EpQ-hCOUck6A,GXsTe38fJKCgK0DRFjccWLUddHa3qpDn0894WDgpZ1xyphyNP8qdfiNk,Q6c-FQcMEYp47gXr53RqF6_9it4NEogQ9Ab4m5JYjOvrxwQt8Upp082xrw,Þyke Mid,723
lGvHiQweOTJ6C38E-dMSbzYukWl6JA7vM5zDUMQAK_oW80XbbVCZVvX2soC2F4E9i3XEikgepSzSIQ,QmocxvFyWQ6jpOQJeBgpjiN1rDUIvsZq_lZe4h_Eu5Ufbg,xW-LVNDvXFlBPbqFjhWe50UA_Z3HBJg04VyISomTWFCYBnc,Frezzer,723
tx5kGw6Kz5BVw7a8B55ohtRydBiPOVS9HtjF1A6ZHtsQYivQ__pRBiTmr68y2o4ojlyWQ37lmkIS8Q,NYoMwmj7GGS1lt8P2a5yY0q13K1mAZKNdSHlYroNvhAvhlXZEKLWfsRD,x5MyP8vKHNJhyVnpJXBYfLLuMrGcwupwmuV6ef7uni2EgiHdpe_3Zo3nwA,FADEW4CN,722
0GJJmKaKHfId5QMurngOOYBhGnsJKcDqa6fmcFdAuMH5HnhVQ0WBcEhTd7xiGQ6QYmhLWgSdg1--cQ,T57hi1DryYhuwQRSVsLDIju6JT3ZTZbI8JUS__gOC3vRk2kN7hnyTDYY,tEuF2BvQ6JUk291zDAwnyP2qr0o3T20-r0z0sarRDZV-sUB8,Helpful Slipper,722
x5Nl4dYXKNGK3PQJ7xiVRsOZoxQdbORxEY4mQel2ohGptyPqY2jNCD5y4snouiE3iBI92mvFiodXCg,Yli9Dq7Inc25X36Mbk0GAFN2VuYyhoF_BJs9VKnxL-QfC2SgB4VqX3FW,4paA0G7DY59cQ1S0Ds-H7kDYCPPYs-HyFOrqHWG3ncjSrLVe,Tamactî Jun,721
kp0WyPiljO7htQI5MLg8XOxxsQFoEQdwdq_tV-Yi_nGV8z1ufFE921MNn4qAdD4WpoTdzz9SGPns2A,le4zTZJ041YaXIV_1rSTf6mNBVnTdj0WST4L80FS-FwpI2VrHiAYUxE0,7PZgoYILDQHonhLVY3HsGzKlUo7FARJMieqT0NjAYv2T36aB,broeki smurf,721
cPrFk2OD-Lb4DNRDHwV4zgET2U_zVFY37wtCh_fCLD2RDlZgAsDERrS_s6tyfpefiyqtYzf_u0AGUA,8lnc-aJyVCIqq6B_EA2m6-eXoYBRAhaOAYww8hw8lvIBIw,HMHG2dwOBSWyM3jxpWGahAHc7bhBJl0nj4uvLjLrbTdPsKw,Biertje,721
t_hhN-w-h9gvGO1UKpMITw0678GsGgXQB6xQPKEU3tvsGJcVPEJ_rLc8RQlWsRttYqcwETpXd9BPWA,khhAIisYwjfiXKVtB9PDjIxegJCVWWodPOvshtS2acyQxQ,1A225fCs8RyJ2H9TKeug80Pg7eFoOmy6GhCcTj-JL9qfQcA,z1z2z3,721
dNoWc1L-1jvMp1ZTd12AaN5u-pB5Wr9k5Gk5AwacIXyP7jxm8a19wtySA3I-DUWFN5WvOFKgBKXyVw,Fvbv0BCUK2f-AE4dBiV93ukuvXS1Z0dvZJvvXfPyz5o10g,WeGCR-8uA6LYqkAu6BuXI1oxtBzdGFWTr51WfmBa9U3lP84,Lord Dinger,720
_b1sXw-d1FDwVBd7znP6PJeSAFs_UncoR2iMw42vSGIcByguhHcRYom-LW4HgbNoawaHKTSxPq16Aw,FNE353WtqvuBMgqonWRSLkFNFrXTwU5UY9UsfamsKIM,MpF4aagN7LTN2cUspSKLVSnU7nXZXz8sUxy_1lv5sujr,ViV Mano,720
ousRiIt_ZecVOaHAVyNSGkviIRIywmX2X-P0kEKL7zgYvlBVcsEa8KnkjOv3js-CU5MEnoU5UFobmA,3zXGYveVDFNs11kn-LgGrVdYGiqxXxA4tJxnLcO2C0eRlA,AlXYFNfPGATBsUbBa9GW94OXzjBkbNgk5wh78yxdsNn0Wi8,ReldiK,720
